step,warp,clutter,variation,entropy,bot_success,mode,human_score,delay,cognitive_load,difficulty,ARI
167,0.1,0.05,18,0.019547083202350653,0.01,strong,0.8235248978371295,3.447193181193491,0.36522926005323425,0.2517063625575223,0.7909155677709562
168,0.1,0.05,18,0.13086682809515915,0.1341200409407683,weak,0.8417537416382184,3.1005842329146587,0.36522926005323425,0.28510228602536486,0.7399249367113161
169,0.1009937435621398,0.0509937435621398,18,0.04596321690406766,0.050283170752466744,average,0.8523313921569458,3.0309327835481246,0.3657765195632674,0.26017846217807056,0.7849038534142088
170,0.1,0.05,18,0.13369726949716848,0.13234498536826927,weak,0.8504914871245296,3.2066179961263965,0.36522926005323425,0.28595141844596766,0.7445707839457204
171,0.10071264990825177,0.05071264990825176,18,0.13981090752234704,0.14434872583255504,weak,0.8398638787149205,3.5062923377402644,0.365621419997868,0.288177669798155,0.734164051817249
172,0.10245347480358695,0.05245347480358694,18,0.038764032633468816,0.03625944669534691,average,0.8316097509478195,3.3128497566077675,0.3665857328511428,0.2588279201847663,0.7820248448951361
173,0.1,0.05,18,0.048947712459079654,0.045190776842220705,average,0.8181081436910849,3.4413104679003,0.36522926005323425,0.260526551334541,0.7717601599485349
174,0.1,0.05,18,0.04206218692045858,0.04537530571518781,average,0.8629082226853755,3.0493246632235644,0.36522926005323425,0.25846089367295466,0.792043723269289
175,0.1,0.05,18,0.12475453828466637,0.13377894878798896,weak,0.8189454005558491,3.2927278941847344,0.36522926005323425,0.283268599082217,0.7299980433873153
176,0.1015923017541241,0.0515923017541241,18,0.01842508875881123,0.017126476250203818,strong,0.8331927720138609,3.472954237407393,0.36610757136405175,0.252248075535278,0.7920050255401179
177,0.1,0.05,18,0.0016923996886552013,0.01,strong,0.850174653340566,2.9149975502575827,0.36522926005323425,0.24634995750341368,0.8034435982529133
178,0.1,0.05,18,0.04254817921047797,0.04580735974948876,average,0.8524442227398406,3.020178400601134,0.36522926005323425,0.2586066913599605,0.7871259192096625
179,0.1,0.05,18,0.13894702812297993,0.14086980584412906,weak,0.8716221054978012,3.105234849329375,0.36522926005323425,0.2875263460337111,0.7500859002407814
180,0.10043943288067285,0.050439432880672846,18,0.1422056655620974,0.1380272050017717,weak,0.8288423811536247,3.438089378664694,0.36547089294003127,0.28874557015224334,0.7319922722531096
181,0.1024306323984112,0.05243063239841119,18,0.15519623173961342,0.1479883886363239,weak,0.80173110964132,3.0439369985934244,0.3665730214955906,0.2937448685610575,0.7148097375961425
182,0.10621213280638743,0.05621213280638741,18,0.143085482297355,0.1402001216614523,weak,0.8465773060967605,3.4017868295114213,0.36869801928572243,0.2922366415185118,0.7386460688440376
183,0.10769918273237977,0.05769918273237976,18,0.006980074066420898,0.01,strong,0.8521603459781136,3.2467038943693796,0.3695448757105724,0.2522518754740815,0.8037469681427432
184,0.1,0.05,18,0.022800618224383964,0.01696170791608493,strong,0.8565846661795365,3.37958320880888,0.36522926005323425,0.2526824230641323,0.80256208891214
185,0.1,0.05,18,0.05157452404182633,0.053633908872438664,average,0.8417441248320624,3.1485349538404335,0.36522926005323425,0.26131459480936503,0.7785181377008943
186,0.1,0.05,18,0.011972260711891485,0.01,strong,0.843076559697107,3.3652348672552437,0.36522926005323425,0.24943391581038457,0.7999410602826598
187,0.1,0.05,18,0.15994318950414008,0.14956618551091289,weak,0.8689187433821461,3.1804953505359674,0.36522926005323425,0.29382519444805916,0.7443261315972491
188,0.10157209153635255,0.05157209153635255,18,0.15443988939278916,0.14843381978196943,weak,0.8431203653531509,2.669899955771337,0.3660963760927695,0.2930413204541891,0.7333048134616128
189,0.10384978291999278,0.053849782919992775,18,0.1272514122058794,0.13229184376046643,weak,0.8135520946066906,3.1803257404135254,0.3673656530359766,0.2861540542413233,0.7279517074566687
190,0.10568569151404741,0.05568569151404742,18,0.04732377602224442,0.047231684126296664,average,0.8842407953124096,3.3874772335188506,0.368399720397029,0.2632098307472852,0.8003331169590223
191,0.1,0.05,18,0.049106368554391336,0.05020187119843566,average,0.8680843609371821,2.614961817483954,0.36522926005323425,0.2605741481631345,0.7919897055661225
192,0.1,0.05,18,0.01667207300909536,0.01549400021855253,strong,0.8669135531912516,2.8347265364523673,0.36522926005323425,0.25084385949954574,0.80805441288776
193,0.1,0.05,18,0.04305989549534215,0.037341125279307504,average,0.8582661774634006,3.153716036016079,0.36522926005323425,0.25876020624541973,0.7935402528583
194,0.1,0.05,18,0.013163909330531425,0.01,strong,0.8969101064696002,3.332862286703868,0.36522926005323425,0.24979141039597655,0.8241304068717226
195,0.1,0.05,18,0.15068703954477092,0.14944593661326924,weak,0.8423090313227074,3.0233490993468823,0.36522926005323425,0.2910483494602484,0.7326835576732226
196,0.10220730065157486,0.05220730065157486,18,0.1383595568802352,0.13420787779751397,weak,0.8340730393991299,3.3040407503617457,0.36644882262740797,0.2885696672350614,0.7360823559972212
197,0.1037482179919647,0.05374821799196469,18,0.03704839472127569,0.03943668195510127,average,0.8605616119212927,3.385679190992796,0.3673087312590605,0.2590362272190261,0.7936025957628835
198,0.1,0.05,18,0.1419202422519193,0.1367325425306298,weak,0.8412959213364174,3.197339929598308,0.36522926005323425,0.2884183102723929,0.7382116894353652
199,0.10148451259723221,0.051484512597232204,18,0.005106181421088463,0.01,strong,0.8424080001418209,3.394357715716372,0.36604787651511894,0.2481927084850283,0.7997643292153166
200,0.1,0.05,18,0.04351417272337972,0.03972922964015296,average,0.8330529428299598,3.5391841862180176,0.36522926005323425,0.25889648941383103,0.7811060219940301
201,0.1,0.05,18,0.1583900429615056,0.15161185366748084,weak,0.8597649473779864,3.8413411539537394,0.36522926005323425,0.2933592504852688,0.7393329671212006
202,0.10192184400507213,0.05192184400507213,18,0.03642402210844171,0.040292968103959576,average,0.8263408273445512,2.7483999371193946,0.36629028908305095,0.2578304732591663,0.7779384893323498
203,0.1,0.05,18,0.017480221557445916,0.01,strong,0.8645835624405934,3.261627008913183,0.36522926005323425,0.2510863040640509,0.809453972691862
204,0.1,0.05,18,0.011399843131599101,0.01,strong,0.8289864683675447,4.012028004071367,0.36522926005323425,0.24926219053629683,0.7936176917117654
205,0.1,0.05,18,0.1352270125334183,0.13458090662354216,weak,0.8536841452056102,3.4960323973559273,0.36522926005323425,0.2864103413568426,0.7449554232262465
206,0.10073083054296966,0.05073083054296966,18,0.03979409648380668,0.037389050325123116,average,0.8558745075175263,3.04256771884063,0.3656314444212067,0.2581826509099316,0.7925001906455884
207,0.1,0.05,18,0.03727965415243811,0.034922312366758135,average,0.889136739243013,3.681928424032813,0.36522926005323425,0.2570261338425486,0.80869387871006
208,0.1,0.05,18,0.017965933133196985,0.01,strong,0.8412719357848886,2.9814209641087452,0.36522926005323425,0.2512320175367762,0.7989491693495222
209,0.1,0.05,18,0.014378642850640149,0.01500757745113839,strong,0.8526107475592862,3.606559865727604,0.36522926005323425,0.2501558304520092,0.8019058435034658
210,0.1,0.05,18,0.03781902233724165,0.04628134548581575,average,0.8820872557027246,3.2309000406126227,0.36522926005323425,0.25718794429798963,0.80039386516781
211,0.1,0.05,18,0.0078655946502629,0.01,strong,0.8312541618083089,2.7818454086265887,0.36522926005323425,0.24820191599189598,0.7947441812145495
212,0.1,0.05,18,0.014115852919809574,0.01,strong,0.8529626086572804,2.8913141402640035,0.36522926005323425,0.25007699347275997,0.8043254745485001
213,0.1,0.05,18,0.13997438340287893,0.14644977726319702,weak,0.8447805553277098,3.7790088677731375,0.36522926005323425,0.2878345526176808,0.7354653948672628
214,0.10164194867951111,0.0516419486795111,18,0.13984104148686788,0.1411389982436859,weak,0.8212094437332819,3.2077498537048115,0.36613507798016987,0.2887003679698131,0.7271616636733369
215,0.10394392891322393,0.053943928913223915,18,0.011090597466818012,0.012454215315556363,strong,0.7970171395430075,3.269676092797128,0.36741844364356313,0.2513586004271914,0.7779174558596338
216,0.1,0.05,18,0.012865095105827368,0.014019767756870758,strong,0.8654203766097807,3.8329892386699234,0.36522926005323425,0.24970176612856532,0.8081600973709531
217,0.1,0.05,18,0.14519132616987768,0.1395585010221389,weak,0.8461184755024157,2.9463446375638185,0.36522926005323425,0.2893996354477804,0.7390120249713465
218,0.10152516043972837,0.05152516043972836,18,0.16269340501139862,0.14982660599514933,weak,0.8524726686835206,3.2854251305232394,0.3660703836998159,0.29549138274681835,0.7366415899350852
219,0.10380002220528631,0.05380002220528629,18,0.04476278374952287,0.04488340918507289,average,0.8549365287298034,3.242374040061736,0.3673377610396912,0.2613795737081309,0.7883859464243158
220,0.1,0.05,18,0.01337100944279028,0.016239319477191462,strong,0.8405590704887045,3.2684764291215203,0.36522926005323425,0.2498535404296542,0.7959585339122155
221,0.1,0.05,18,0.014562826733337756,0.017279950589006582,strong,0.837239333659969,3.310231478493889,0.36522926005323425,0.25021108561681843,0.7939606138202514
222,0.1,0.05,18,0.008725113912895724,0.01,strong,0.881576109085166,2.4830114676684163,0.36522926005323425,0.24845977177068584,0.8173632719112561
223,0.1,0.05,18,0.04613836077645319,0.04068082651684088,average,0.8764179531634649,2.656285340463875,0.36522926005323425,0.25968374582975307,0.8001133324080056
224,0.1,0.05,18,0.008286562029598257,0.01,strong,0.8440674319935965,2.8560489017709734,0.36522926005323425,0.2483282062056966,0.8004975237765488
225,0.1,0.05,18,0.13222179000836218,0.13611087344631656,weak,0.8292847324041958,3.8039835432134064,0.36522926005323425,0.2855087745993258,0.7333773590711132
226,0.10156090855457853,0.05156090855457853,18,0.022538070554270262,0.017859678588532955,strong,0.8767145063699087,3.497817255861324,0.3660901818995297,0.25346458060939364,0.8111382144406798
227,0.1,0.05,18,0.008596446234156407,0.014241705090242552,strong,0.8410058439879169,3.425114778554695,0.36522926005323425,0.24842117146706405,0.7972017453572472
228,0.1,0.05,18,0.1384737308610815,0.14458436990554122,weak,0.8657562179169601,3.2062047907388793,0.36522926005323425,0.2873843568551416,0.7457888959196245
229,0.10076804771398465,0.050768047713984646,18,0.04004787578502117,0.041921979822769156,average,0.8656109523414112,3.413060882410978,0.36565196827576163,0.2582793085548508,0.794832106777904
230,0.1,0.05,18,0.13654673974278528,0.1383515705718807,weak,0.8746828453807973,2.9539834119063504,0.36522926005323425,0.2868062595196527,0.7526684477120472
231,0.10015601985480535,0.05015601985480535,18,0.1438050839970762,0.1407254059623549,weak,0.8633370841657244,3.1857385154983184,0.3653149849407188,0.2890694876834245,0.7462683064231739
232,0.10105631802885788,0.05105631802885787,18,0.012888944901104418,0.011258279789893829,strong,0.826330143634462,3.5575468804349466,0.3658110784779647,0.2502907394918789,0.7917532647808678
233,0.1,0.05,18,0.042532421542418215,0.04345693222463316,average,0.8410417889031315,3.5930051779373864,0.36522926005323425,0.25860196405954256,0.7830529890993699
234,0.1,0.05,18,0.04414799463078108,0.04766971308349488,average,0.8233270233862411,2.8113136581291487,0.36522926005323425,0.2590866359860514,0.7731371260376307
235,0.1,0.05,18,0.0130300497567282,0.01,strong,0.8258876622635867,3.804740664781629,0.36522926005323425,0.24975125252383557,0.7921743227662305
236,0.1,0.05,18,0.0,0.01,strong,0.8854253766793131,3.3416076503471053,0.36522926005323425,0.24584223759681711,0.8193571957460093
237,0.1,0.05,18,0.1374662341270222,0.13794979968637416,weak,0.8405978675773333,3.398043244491941,0.36522926005323425,0.28708210783492377,0.7374834197674395
238,0.10140024591066955,0.05140024591066955,18,0.011546115548189408,0.01173428906031365,strong,0.8733714364150067,3.3152726090159432,0.36600123269066615,0.25007804489870583,0.8127289118197413
239,0.1,0.05,18,0.036776421228513524,0.03602491242120413,average,0.8442240050692352,3.2612187230699994,0.36522926005323425,0.2568751639653712,0.7880020752950769
240,0.1,0.05,18,0.14726899384211725,0.14572998499765696,weak,0.8172928814603798,2.8738467835546055,0.36522926005323425,0.29002293574945226,0.7232010098332802
241,0.10285652701628534,0.052856527016285335,18,0.14946447242815158,0.145748151958038,weak,0.8545226274775315,3.2286409641620732,0.3668102757336791,0.2922625950057074,0.7397222544832015
242,0.10446160977533006,0.05446160977533006,18,0.12872634000560246,0.1286341703402755,weak,0.8578345714380363,3.1250542342802112,0.36770918239229144,0.286940061937555,0.7494461743002369
243,0.10462515871149039,0.05462515871149039,18,0.1437838222633011,0.14767534589031267,weak,0.8547770746383605,2.9937923506625923,0.36780119541345757,0.2915493196360308,0.7390408459730184
244,0.10610297334607455,0.056102973346074544,18,0.01746001267014944,0.015418748891577079,strong,0.8166018685288581,3.598973044970362,0.36863610107790545,0.2544870824225331,0.7850836955945233
245,0.1,0.05,18,0.14374538236618062,0.1413823949541154,weak,0.8566168439997899,3.5731097053699736,0.36522926005323425,0.2889658523066713,0.7429589168398864
246,0.10116313888852688,0.051163138888526874,18,0.018950411677056567,0.010623039454743684,strong,0.8716252233123202,2.7282830839376238,0.3658701009534621,0.25216820200016193,0.8122341625358933
247,0.1,0.05,18,0.006808214063196342,0.01320609889687485,strong,0.8389998777595987,3.2861297252495696,0.36522926005323425,0.24788470181577602,0.7968187303066482
248,0.1,0.05,18,0.04473852077956925,0.04215022567722364,average,0.836981373050443,3.334332439529443,0.36522926005323425,0.25926379383068787,0.7817476369348801
249,0.1,0.05,18,0.1416183171469827,0.1453952318087493,weak,0.8392658932536734,2.856304081131853,0.36522926005323425,0.28832773274091195,0.7334090243761248
250,0.10185906419861347,0.05185906419861346,18,0.1437760900149653,0.14839225624551983,weak,0.8242088433442063,2.989132118226847,0.3662554554628705,0.29000126001094295,0.7251173381933147
251,0.10445051202362718,0.054450512023627176,18,0.1489923985760299,0.1437241895929907,weak,0.8318965037590599,4.076674914939104,0.36770294156796757,0.29301363868435937,0.7303761775062954
252,0.1067881745775565,0.0567881745775565,18,0.13202491717634993,0.12955832767194547,weak,0.854253910630611,3.0340813077128113,0.3690253262191929,0.2892457789156807,0.7471884344398315
253,0.10723789717201318,0.05723789717201317,18,0.013501549397044956,0.01,strong,0.8389810048099751,3.3290882344283452,0.3692815114384962,0.25394495380119253,0.7976469567843697
254,0.1,0.05,18,0.1562226101585255,0.14342218746718152,weak,0.8495750513190193,3.6230844080720224,0.36522926005323425,0.29270902064437476,0.7384978866688896
255,0.10191929259156166,0.051919292591561646,18,0.13609655989172445,0.1396124420173539,weak,0.8505345017400157,3.8132512468702524,0.36628887319417125,0.28773081870527145,0.7411418450046707
256,0.10298303490772318,0.052983034907723166,18,0.04300457991318789,0.04613941520212673,average,0.8873368328246135,3.4964085636856073,0.36688085229970424,0.26039520381724346,0.8024993175483948
257,0.1,0.05,18,0.008375726376981807,0.011188060256453145,strong,0.8641444040946227,3.5700687450743387,0.36522926005323425,0.24835495550991166,0.8089948591761853
258,0.1,0.05,18,0.049519264686014114,0.046410214874928135,average,0.8200917549157032,3.060161257438859,0.36522926005323425,0.26069801700262135,0.7720868913180867
259,0.1,0.05,18,0.015881826636127593,0.017119419813885116,strong,0.8500075807315114,3.464504039451523,0.36522926005323425,0.25060678558765537,0.7997389938541665
260,0.1,0.05,18,0.051657056818787454,0.05076855181412118,average,0.8247893621393103,3.3923617654881086,0.36522926005323425,0.26133935464245334,0.7721754291820898
261,0.1,0.05,18,0.013052928726419116,0.01,strong,0.8626920582721331,3.602536627852706,0.36522926005323425,0.24975811621474284,0.8087356146009855
262,0.1,0.05,18,0.15131679120244984,0.14714718042970532,weak,0.8606798508980811,3.2572526967487256,0.36522926005323425,0.2912372749575521,0.7419659742150141
263,0.10148485938127727,0.05148485938127727,18,0.034166769526968434,0.04247157419454839,average,0.8598861822510545,3.343474545943571,0.3660480685127535,0.2569110769144269,0.7921454659339853
264,0.1,0.05,18,0.15042922352932891,0.14907132934335204,weak,0.8259612777971062,2.953985448063841,0.36522926005323425,0.29097100465561576,0.7255033763386278
265,0.1027734650458483,0.052773465045848296,18,0.053464695365812026,0.04819893109914751,average,0.8503256709265371,3.4881240775985685,0.3667639623962231,0.26341634854954954,0.7846153980673704
266,0.1,0.05,18,0.010141591880652296,0.01,strong,0.8520913721034272,3.559787551979119,0.36522926005323425,0.2488847151610128,0.8040526459304409
267,0.1,0.05,18,0.13518579688377752,0.1377660205248644,weak,0.853418664852332,3.1396198235748067,0.36522926005323425,0.2863979766619504,0.7434038922811653
